start_place_name,end_place_name,month,count
Assistentinpolku,Puutori,2018-12,14
Assistentinpolku,Puutori,2019-01,3
Assistentinpolku,Puutori,2019-02,7
Assistentinpolku,Puutori,2019-03,12
Assistentinpolku,Puutori,2019-04,25
Assistentinpolku,Puutori,2019-05,21
Assistentinpolku,Puutori,2019-06,4
Assistentinpolku,Puutori,2019-07,5
Assistentinpolku,Puutori,2019-08,7
Assistentinpolku,Puutori,2019-09,9
Assistentinpolku,Puutori,2019-10,5
Assistentinpolku,Puutori,2019-11,2
Assistentinpolku,Puutori,2019-12,5
Assistentinpolku,Puutori,2020-01,5
Assistentinpolku,Puutori,2020-02,8
Assistentinpolku,Päärautatieasema,2018-05,13
Assistentinpolku,Päärautatieasema,2018-06,14
Assistentinpolku,Päärautatieasema,2018-07,8
Assistentinpolku,Päärautatieasema,2018-08,17
Assistentinpolku,Päärautatieasema,2018-09,39
Assistentinpolku,Päärautatieasema,2018-10,45
Assistentinpolku,Päärautatieasema,2018-11,33
Assistentinpolku,Päärautatieasema,2018-12,28
Assistentinpolku,Päärautatieasema,2019-01,16
Assistentinpolku,Päärautatieasema,2019-02,17
Assistentinpolku,Päärautatieasema,2019-03,32
Assistentinpolku,Päärautatieasema,2019-04,32
Assistentinpolku,Päärautatieasema,2019-05,31
Assistentinpolku,Päärautatieasema,2019-06,20
Assistentinpolku,Päärautatieasema,2019-07,15
Assistentinpolku,Päärautatieasema,2019-08,20
Assistentinpolku,Päärautatieasema,2019-09,14
Assistentinpolku,Päärautatieasema,2019-10,12
Assistentinpolku,Päärautatieasema,2019-11,17
Assistentinpolku,Päärautatieasema,2019-12,2
Assistentinpolku,Päärautatieasema,2020-01,9
Assistentinpolku,Päärautatieasema,2020-02,10
Assistentinpolku,Päärautatieasema,2020-03,6
Assistentinpolku,Rolan Oy/Nummi,2019-03,38
Assistentinpolku,Rolan Oy/Nummi,2019-04,82
Assistentinpolku,Rolan Oy/Nummi,2019-05,72
Assistentinpolku,Rolan Oy/Nummi,2019-06,49
Assistentinpolku,Rolan Oy/Nummi,2019-07,37
Assistentinpolku,Rolan Oy/Nummi,2019-08,29
Assistentinpolku,Rolan Oy/Nummi,2019-09,61
Assistentinpolku,Rolan Oy/Nummi,2019-10,55
Assistentinpolku,Rolan Oy/Nummi,2019-11,53
Assistentinpolku,Rolan Oy/Nummi,2019-12,26
Assistentinpolku,Rolan Oy/Nummi,2020-01,28
Assistentinpolku,Rolan Oy/Nummi,2020-02,40
Assistentinpolku,Rolan Oy/Nummi,2020-03,20
Assistentinpolku,Rolan Oy/Nummi,2020-04,1
Assistentinpolku,Satama,2018-06,4
Assistentinpolku,Satama,2018-07,1
Assistentinpolku,Satama,2018-08,6
Assistentinpolku,Satama,2018-09,5
Assistentinpolku,Satama,2018-10,11
Assistentinpolku,Satama,2018-11,7
Assistentinpolku,Satama,2018-12,3
Assistentinpolku,Satama,2019-02,4
Assistentinpolku,Satama,2019-03,5
Assistentinpolku,Satama,2019-04,19
Assistentinpolku,Satama,2019-05,19
Assistentinpolku,Satama,2019-06,18
Assistentinpolku,Satama,2019-07,19
Assistentinpolku,Satama,2019-08,22
Assistentinpolku,Satama,2019-09,20
Assistentinpolku,Satama,2019-10,5
Assistentinpolku,Satama,2019-11,2
Assistentinpolku,Satama,2019-12,13
Assistentinpolku,Satama,2020-01,15
Assistentinpolku,Satama,2020-02,15
Assistentinpolku,Satama,2020-03,6
Assistentinpolku,Skanssi,2018-06,2
Assistentinpolku,Skanssi,2018-07,19
Assistentinpolku,Skanssi,2018-08,15
Assistentinpolku,Skanssi,2018-09,1
Assistentinpolku,Skanssi,2019-05,2
Assistentinpolku,Skanssi,2019-07,2
Assistentinpolku,Skanssi,2019-08,1
Assistentinpolku,Skanssi,2019-11,1
Assistentinpolku,T-sairaala ,2018-05,3
Assistentinpolku,T-sairaala ,2018-06,4
Assistentinpolku,T-sairaala ,2018-07,4
Assistentinpolku,T-sairaala ,2018-08,3
Assistentinpolku,T-sairaala ,2018-09,14
Assistentinpolku,T-sairaala ,2018-10,11
Assistentinpolku,T-sairaala ,2018-11,10
Assistentinpolku,T-sairaala ,2018-12,5
Assistentinpolku,T-sairaala ,2019-01,6
Assistentinpolku,T-sairaala ,2019-02,8
Assistentinpolku,T-sairaala ,2019-03,25
Assistentinpolku,T-sairaala ,2019-04,7
Assistentinpolku,T-sairaala ,2019-05,18
Assistentinpolku,T-sairaala ,2019-06,10
Assistentinpolku,T-sairaala ,2019-07,11
Assistentinpolku,T-sairaala ,2019-08,11
Assistentinpolku,T-sairaala ,2019-09,10
Assistentinpolku,T-sairaala ,2019-10,13
Assistentinpolku,T-sairaala ,2019-11,6
Assistentinpolku,T-sairaala ,2019-12,2
Assistentinpolku,T-sairaala ,2020-02,11
Assistentinpolku,T-sairaala ,2020-03,3
Assistentinpolku,T-sairaala ,2020-04,1
Assistentinpolku,Tuomiokirkko,2018-05,22
Assistentinpolku,Tuomiokirkko,2018-06,20
Assistentinpolku,Tuomiokirkko,2018-07,42
Assistentinpolku,Tuomiokirkko,2018-08,22
Assistentinpolku,Tuomiokirkko,2018-09,49
Assistentinpolku,Tuomiokirkko,2018-10,42
Assistentinpolku,Tuomiokirkko,2018-11,46
Assistentinpolku,Tuomiokirkko,2018-12,20
Assistentinpolku,Tuomiokirkko,2019-01,11
Assistentinpolku,Tuomiokirkko,2019-02,16
Assistentinpolku,Tuomiokirkko,2019-03,24
Assistentinpolku,Tuomiokirkko,2019-04,43
Assistentinpolku,Tuomiokirkko,2019-05,39
Assistentinpolku,Tuomiokirkko,2019-06,42
Assistentinpolku,Tuomiokirkko,2019-07,25
Assistentinpolku,Tuomiokirkko,2019-08,36
Assistentinpolku,Tuomiokirkko,2019-09,40
Assistentinpolku,Tuomiokirkko,2019-10,25
Assistentinpolku,Tuomiokirkko,2019-11,26
Assistentinpolku,Tuomiokirkko,2019-12,18
Assistentinpolku,Tuomiokirkko,2020-01,16
Assistentinpolku,Tuomiokirkko,2020-02,20
Assistentinpolku,Tuomiokirkko,2020-03,14
Assistentinpolku,Tuomiokirkko,2020-04,1
Assistentinpolku,Turun linna,2019-04,2
Assistentinpolku,Turun linna,2019-08,5
Assistentinpolku,Turun linna,2019-09,2
Assistentinpolku,Ursininkatu,2018-05,1
Assistentinpolku,Ursininkatu,2018-06,2
Assistentinpolku,Ursininkatu,2018-07,5
Assistentinpolku,Ursininkatu,2018-08,9
Assistentinpolku,Ursininkatu,2018-09,5
Assistentinpolku,Ursininkatu,2018-10,5
Assistentinpolku,Ursininkatu,2018-11,3
Assistentinpolku,Ursininkatu,2019-01,1
Assistentinpolku,Ursininkatu,2019-02,1
Assistentinpolku,Ursininkatu,2019-03,5
Assistentinpolku,Ursininkatu,2019-04,6
Assistentinpolku,Ursininkatu,2019-05,2
Assistentinpolku,Ursininkatu,2019-06,1
Assistentinpolku,Ursininkatu,2019-08,1
Assistentinpolku,Ursininkatu,2019-09,1
Assistentinpolku,Ursininkatu,2019-10,1
Assistentinpolku,Ursininkatu,2019-11,6
Assistentinpolku,Ursininkatu,2019-12,3
Assistentinpolku,Ursininkatu,2020-01,2
Assistentinpolku,Ursininkatu,2020-02,1
Assistentinpolku,Ursininkatu,2020-03,2
Assistentinpolku,Vaakahuone,2018-05,5
Assistentinpolku,Vaakahuone,2018-07,2
Assistentinpolku,Vaakahuone,2018-08,4
Assistentinpolku,Vaakahuone,2018-09,4
Assistentinpolku,Vaakahuone,2018-10,3
Assistentinpolku,Vaakahuone,2019-01,3
Assistentinpolku,Vaakahuone,2019-02,4
Assistentinpolku,Vaakahuone,2019-03,5
Assistentinpolku,Vaakahuone,2019-04,4
Assistentinpolku,Vaakahuone,2019-05,4
Assistentinpolku,Vaakahuone,2019-06,4
Assistentinpolku,Vaakahuone,2019-07,5
Assistentinpolku,Vaakahuone,2019-08,1
Assistentinpolku,Vaakahuone,2019-09,14
Assistentinpolku,Vaakahuone,2019-10,1
Assistentinpolku,Vaakahuone,2019-11,2
Assistentinpolku,Vaakahuone,2020-01,6
Assistentinpolku,Vaakahuone,2020-02,9
Assistentinpolku,Vaakahuone,2020-03,1
Assistentinpolku,Varvintori,2018-05,1
Assistentinpolku,Varvintori,2018-08,1
Assistentinpolku,Varvintori,2018-09,1
Assistentinpolku,Varvintori,2018-10,2
Assistentinpolku,Varvintori,2018-12,1
Assistentinpolku,Varvintori,2019-01,1
Assistentinpolku,Varvintori,2019-02,1
Assistentinpolku,Varvintori,2019-03,2
Assistentinpolku,Varvintori,2019-04,4
Assistentinpolku,Varvintori,2019-05,3
Assistentinpolku,Varvintori,2019-06,2
Assistentinpolku,Varvintori,2019-07,2
Assistentinpolku,Varvintori,2019-08,1
Assistentinpolku,Varvintori,2019-09,1
Assistentinpolku,Varvintori,2019-11,5
Assistentinpolku,Varvintori,2020-01,2
Assistentinpolku,Varvintori,2020-02,3
Assistentinpolku,Vesibussi,2018-05,12
Assistentinpolku,Vesibussi,2018-06,12
Assistentinpolku,Vesibussi,2018-07,1
Assistentinpolku,Vesibussi,2018-08,5
Assistentinpolku,Vesibussi,2018-09,15
Assistentinpolku,Vesibussi,2018-10,9
Assistentinpolku,Vesibussi,2018-11,10
Assistentinpolku,Vesibussi,2018-12,3
Assistentinpolku,Vesibussi,2019-01,17
Assistentinpolku,Vesibussi,2019-02,29
Assistentinpolku,Vesibussi,2019-03,13
Assistentinpolku,Vesibussi,2019-04,15
Assistentinpolku,Vesibussi,2019-05,27
Assistentinpolku,Vesibussi,2019-06,8
Assistentinpolku,Vesibussi,2019-07,2
Assistentinpolku,Vesibussi,2019-08,6
Assistentinpolku,Vesibussi,2019-09,17
Assistentinpolku,Vesibussi,2019-10,20
Assistentinpolku,Vesibussi,2019-11,26
Assistentinpolku,Vesibussi,2019-12,10
Assistentinpolku,Vesibussi,2020-01,19
Assistentinpolku,Vesibussi,2020-02,18
Assistentinpolku,Vesibussi,2020-03,7
Assistentinpolku,Vähätori,2018-05,27
Assistentinpolku,Vähätori,2018-06,17
Assistentinpolku,Vähätori,2018-07,32
Assistentinpolku,Vähätori,2018-08,25
Assistentinpolku,Vähätori,2018-09,61
Assistentinpolku,Vähätori,2018-10,86
Assistentinpolku,Vähätori,2018-11,47
Assistentinpolku,Vähätori,2018-12,26
Assistentinpolku,Vähätori,2019-01,31
Assistentinpolku,Vähätori,2019-02,34
Assistentinpolku,Vähätori,2019-03,36
Assistentinpolku,Vähätori,2019-04,64
Assistentinpolku,Vähätori,2019-05,56
Assistentinpolku,Vähätori,2019-06,56
Assistentinpolku,Vähätori,2019-07,36
Assistentinpolku,Vähätori,2019-08,28
Assistentinpolku,Vähätori,2019-09,32
Assistentinpolku,Vähätori,2019-10,28
Assistentinpolku,Vähätori,2019-11,17
Assistentinpolku,Vähätori,2019-12,18
Assistentinpolku,Vähätori,2020-01,23
Assistentinpolku,Vähätori,2020-02,25
Assistentinpolku,Vähätori,2020-03,18
Brahenkatu,Assistentinpolku,2018-05,11
Brahenkatu,Assistentinpolku,2018-06,4
Brahenkatu,Assistentinpolku,2018-07,3
Brahenkatu,Assistentinpolku,2018-08,8
Brahenkatu,Assistentinpolku,2018-09,22
Brahenkatu,Assistentinpolku,2018-10,19
Brahenkatu,Assistentinpolku,2018-11,20
Brahenkatu,Assistentinpolku,2018-12,8
Brahenkatu,Assistentinpolku,2019-01,3
Brahenkatu,Assistentinpolku,2019-02,2
Brahenkatu,Assistentinpolku,2019-03,5
Brahenkatu,Assistentinpolku,2019-04,15
Brahenkatu,Assistentinpolku,2019-05,11
Brahenkatu,Assistentinpolku,2019-06,16
Brahenkatu,Assistentinpolku,2019-07,5
Brahenkatu,Assistentinpolku,2019-08,9
Brahenkatu,Assistentinpolku,2019-09,26
Brahenkatu,Assistentinpolku,2019-10,17
Brahenkatu,Assistentinpolku,2019-11,8
Brahenkatu,Assistentinpolku,2019-12,4
Brahenkatu,Assistentinpolku,2020-01,5
Brahenkatu,Assistentinpolku,2020-02,13
Brahenkatu,Assistentinpolku,2020-03,5
Brahenkatu,Brahenkatu,2018-05,73
Brahenkatu,Brahenkatu,2018-06,31
Brahenkatu,Brahenkatu,2018-07,35
Brahenkatu,Brahenkatu,2018-08,28
Brahenkatu,Brahenkatu,2018-09,35
Brahenkatu,Brahenkatu,2018-10,48
Brahenkatu,Brahenkatu,2018-11,35
Brahenkatu,Brahenkatu,2018-12,24
Brahenkatu,Brahenkatu,2019-01,15
Brahenkatu,Brahenkatu,2019-02,21
Brahenkatu,Brahenkatu,2019-03,13
Brahenkatu,Brahenkatu,2019-04,46
Brahenkatu,Brahenkatu,2019-05,37
Brahenkatu,Brahenkatu,2019-06,66
Brahenkatu,Brahenkatu,2019-07,32
Brahenkatu,Brahenkatu,2019-08,25
Brahenkatu,Brahenkatu,2019-09,40
Brahenkatu,Brahenkatu,2019-10,35
Brahenkatu,Brahenkatu,2019-11,26
Brahenkatu,Brahenkatu,2019-12,19
Brahenkatu,Brahenkatu,2020-01,20
Brahenkatu,Brahenkatu,2020-02,8
Brahenkatu,Brahenkatu,2020-03,20
Brahenkatu,Brahenkatu,2020-04,7
Brahenkatu,Datacity,2018-05,16
Brahenkatu,Datacity,2018-06,14
Brahenkatu,Datacity,2018-07,15
Brahenkatu,Datacity,2018-08,11
Brahenkatu,Datacity,2018-09,4
Brahenkatu,Datacity,2018-10,6
Brahenkatu,Datacity,2018-11,3
Brahenkatu,Datacity,2018-12,1
Brahenkatu,Datacity,2019-01,1
Brahenkatu,Datacity,2019-03,2
Brahenkatu,Datacity,2019-04,3
Brahenkatu,Datacity,2019-05,5
Brahenkatu,Datacity,2019-06,10
Brahenkatu,Datacity,2019-07,9
Brahenkatu,Datacity,2019-08,2
Brahenkatu,Datacity,2019-09,4
Brahenkatu,Datacity,2019-10,2
Brahenkatu,Datacity,2019-11,2
Brahenkatu,Datacity,2020-01,1
Brahenkatu,Datacity,2020-03,1
Brahenkatu,Eerikinkatu,2018-05,3
Brahenkatu,Eerikinkatu,2018-06,3
Brahenkatu,Eerikinkatu,2018-07,6
Brahenkatu,Eerikinkatu,2018-08,3
Brahenkatu,Eerikinkatu,2018-09,4
Brahenkatu,Eerikinkatu,2018-10,5
Brahenkatu,Eerikinkatu,2018-11,1
Brahenkatu,Eerikinkatu,2018-12,3
Brahenkatu,Eerikinkatu,2019-03,1
Brahenkatu,Eerikinkatu,2019-04,2
Brahenkatu,Eerikinkatu,2019-05,6
Brahenkatu,Eerikinkatu,2019-06,10
Brahenkatu,Eerikinkatu,2019-07,1
Brahenkatu,Eerikinkatu,2019-08,1
Brahenkatu,Eerikinkatu,2019-10,1
Brahenkatu,Eerikinkatu,2019-11,2
Brahenkatu,Eerikinkatu,2019-12,2
Brahenkatu,Eerikinkatu,2020-01,1
Brahenkatu,Eerikinkatu,2020-02,2
Brahenkatu,Eerikinkatu,2020-03,2
Brahenkatu,Eerikinkatu,2020-04,1
Brahenkatu,Forum Marinum,2018-05,5
Brahenkatu,Forum Marinum,2018-06,3
Brahenkatu,Forum Marinum,2018-07,9
Brahenkatu,Forum Marinum,2018-08,2
Brahenkatu,Forum Marinum,2018-09,5
Brahenkatu,Forum Marinum,2018-10,12
Brahenkatu,Forum Marinum,2018-11,5
Brahenkatu,Forum Marinum,2018-12,1
Brahenkatu,Forum Marinum,2019-03,3
Brahenkatu,Forum Marinum,2019-04,5
Brahenkatu,Forum Marinum,2019-05,2
Brahenkatu,Forum Marinum,2019-06,1
Brahenkatu,Forum Marinum,2019-07,2
Brahenkatu,Forum Marinum,2019-08,6
Brahenkatu,Forum Marinum,2019-09,2
Brahenkatu,Föri ,2018-05,5
Brahenkatu,Föri ,2018-06,22
Brahenkatu,Föri ,2018-07,16
Brahenkatu,Föri ,2018-08,27
Brahenkatu,Föri ,2018-09,8
Brahenkatu,Föri ,2018-10,6
Brahenkatu,Föri ,2018-11,5
Brahenkatu,Föri ,2018-12,5
Brahenkatu,Föri ,2019-01,1
Brahenkatu,Föri ,2019-02,10
Brahenkatu,Föri ,2019-03,17
Brahenkatu,Föri ,2019-04,18
Brahenkatu,Föri ,2019-05,27
Brahenkatu,Föri ,2019-06,19
Brahenkatu,Föri ,2019-07,17
Brahenkatu,Föri ,2019-08,18
Brahenkatu,Föri ,2019-09,18
Brahenkatu,Föri ,2019-10,16
Brahenkatu,Föri ,2019-11,17
Brahenkatu,Föri ,2019-12,11
Brahenkatu,Föri ,2020-01,19
Brahenkatu,Föri ,2020-02,14
Brahenkatu,Föri ,2020-03,18
Brahenkatu,Föri ,2020-04,18
Brahenkatu,Humalistonkatu,2018-05,13
Brahenkatu,Humalistonkatu,2018-06,19
Brahenkatu,Humalistonkatu,2018-07,23
Brahenkatu,Humalistonkatu,2018-08,31
Brahenkatu,Humalistonkatu,2018-09,11
Brahenkatu,Humalistonkatu,2018-10,30
Brahenkatu,Humalistonkatu,2018-11,35
Brahenkatu,Humalistonkatu,2018-12,24
Brahenkatu,Humalistonkatu,2019-01,2
Brahenkatu,Humalistonkatu,2019-02,5
Brahenkatu,Humalistonkatu,2019-03,8
Brahenkatu,Humalistonkatu,2019-04,19
Brahenkatu,Humalistonkatu,2019-05,31
Brahenkatu,Humalistonkatu,2019-06,18
Brahenkatu,Humalistonkatu,2019-07,15
Brahenkatu,Humalistonkatu,2019-08,15
Brahenkatu,Humalistonkatu,2019-09,9
Brahenkatu,Humalistonkatu,2019-10,4
Brahenkatu,Humalistonkatu,2019-11,5
Brahenkatu,Humalistonkatu,2019-12,2
Brahenkatu,Humalistonkatu,2020-02,4
Brahenkatu,Humalistonkatu,2020-03,3
Brahenkatu,Humalistonkatu,2020-04,1
Brahenkatu,Hämeenkatu,2018-05,38
Brahenkatu,Hämeenkatu,2018-06,54
Brahenkatu,Hämeenkatu,2018-07,46
Brahenkatu,Hämeenkatu,2018-08,47
Brahenkatu,Hämeenkatu,2018-09,53
Brahenkatu,Hämeenkatu,2018-10,64
Brahenkatu,Hämeenkatu,2018-11,31
Brahenkatu,Hämeenkatu,2018-12,13
Brahenkatu,Hämeenkatu,2019-01,3
Brahenkatu,Hämeenkatu,2019-02,8
Brahenkatu,Hämeenkatu,2019-03,28
Brahenkatu,Hämeenkatu,2019-04,34
Brahenkatu,Hämeenkatu,2019-05,37
Brahenkatu,Hämeenkatu,2019-06,31
Brahenkatu,Hämeenkatu,2019-07,13
Brahenkatu,Hämeenkatu,2019-08,43
Brahenkatu,Hämeenkatu,2019-09,41
Brahenkatu,Hämeenkatu,2019-10,39
Brahenkatu,Hämeenkatu,2019-11,21
Brahenkatu,Hämeenkatu,2019-12,11
Brahenkatu,Hämeenkatu,2020-01,12
Brahenkatu,Hämeenkatu,2020-02,23
Brahenkatu,Hämeenkatu,2020-03,23
Brahenkatu,Hämeenkatu,2020-04,12
Brahenkatu,Ikituuri,2018-05,45
Brahenkatu,Ikituuri,2018-06,55
Brahenkatu,Ikituuri,2018-07,42
Brahenkatu,Ikituuri,2018-08,52
Brahenkatu,Ikituuri,2018-09,33
Brahenkatu,Ikituuri,2018-10,21
Brahenkatu,Ikituuri,2018-11,28
Brahenkatu,Ikituuri,2018-12,10
Brahenkatu,Ikituuri,2019-01,6
Brahenkatu,Ikituuri,2019-02,4
Brahenkatu,Ikituuri,2019-03,22
Brahenkatu,Ikituuri,2019-04,43
Brahenkatu,Ikituuri,2019-05,47
Brahenkatu,Ikituuri,2019-06,50
Brahenkatu,Ikituuri,2019-07,65
Brahenkatu,Ikituuri,2019-08,49
Brahenkatu,Ikituuri,2019-09,37
Brahenkatu,Ikituuri,2019-10,18
Brahenkatu,Ikituuri,2019-11,12
Brahenkatu,Ikituuri,2019-12,20
Brahenkatu,Ikituuri,2020-01,32
Brahenkatu,Ikituuri,2020-02,14
Brahenkatu,Ikituuri,2020-03,11
Brahenkatu,Ikituuri,2020-04,9
Brahenkatu,Kaupungintalo,2018-05,15
Brahenkatu,Kaupungintalo,2018-06,5
Brahenkatu,Kaupungintalo,2018-07,13
Brahenkatu,Kaupungintalo,2018-08,3
Brahenkatu,Kaupungintalo,2018-09,5
Brahenkatu,Kaupungintalo,2018-10,6
Brahenkatu,Kaupungintalo,2018-11,2
Brahenkatu,Kaupungintalo,2019-04,4
Brahenkatu,Kaupungintalo,2019-05,5
Brahenkatu,Kaupungintalo,2019-06,4
Brahenkatu,Kaupungintalo,2019-07,3
Brahenkatu,Kaupungintalo,2019-08,1
Brahenkatu,Kaupungintalo,2019-09,3
Brahenkatu,Kaupungintalo,2019-10,1
Brahenkatu,Kaupungintalo,2019-11,1
Brahenkatu,Kaupungintalo,2020-02,1
Brahenkatu,Kaupungintalo,2020-03,1
Brahenkatu,Kaupunginteatteri,2018-05,23
Brahenkatu,Kaupunginteatteri,2018-06,24
Brahenkatu,Kaupunginteatteri,2018-07,16
Brahenkatu,Kaupunginteatteri,2018-08,24
Brahenkatu,Kaupunginteatteri,2018-09,16
Brahenkatu,Kaupunginteatteri,2018-10,9
Brahenkatu,Kaupunginteatteri,2018-11,18
Brahenkatu,Kaupunginteatteri,2018-12,9
Brahenkatu,Kaupunginteatteri,2019-01,9
Brahenkatu,Kaupunginteatteri,2019-02,12
Brahenkatu,Kaupunginteatteri,2019-03,17
Brahenkatu,Kaupunginteatteri,2019-04,25
Brahenkatu,Kaupunginteatteri,2019-05,14
Brahenkatu,Kaupunginteatteri,2019-06,22
Brahenkatu,Kaupunginteatteri,2019-07,12
Brahenkatu,Kaupunginteatteri,2019-08,8
Brahenkatu,Kaupunginteatteri,2019-09,2
Brahenkatu,Kaupunginteatteri,2019-10,3
Brahenkatu,Kaupunginteatteri,2019-11,5
Brahenkatu,Kaupunginteatteri,2019-12,5
Brahenkatu,Kaupunginteatteri,2020-01,6
Brahenkatu,Kaupunginteatteri,2020-02,3
Brahenkatu,Kaupunginteatteri,2020-03,3
Brahenkatu,Kaupunginteatteri,2020-04,4
Brahenkatu,Kirjastosilta,2018-05,13
Brahenkatu,Kirjastosilta,2018-06,13
Brahenkatu,Kirjastosilta,2018-07,9
Brahenkatu,Kirjastosilta,2018-08,11
Brahenkatu,Kirjastosilta,2018-09,4
Brahenkatu,Kirjastosilta,2018-10,7
Brahenkatu,Kirjastosilta,2018-11,10
Brahenkatu,Kirjastosilta,2018-12,7
Brahenkatu,Kirjastosilta,2019-01,4
Brahenkatu,Kirjastosilta,2019-02,3
Brahenkatu,Kirjastosilta,2019-03,2
Brahenkatu,Kirjastosilta,2019-04,2
Brahenkatu,Kirjastosilta,2019-05,7
Brahenkatu,Kirjastosilta,2019-06,3
Brahenkatu,Kirjastosilta,2019-07,3
Brahenkatu,Kirjastosilta,2019-08,13
Brahenkatu,Kirjastosilta,2019-09,3
Brahenkatu,Kirjastosilta,2019-12,2
Brahenkatu,Kirjastosilta,2020-01,1
Brahenkatu,Kirjastosilta,2020-02,1
Brahenkatu,Kirjastosilta,2020-03,1
Brahenkatu,Kirjastosilta,2020-04,1
Brahenkatu,Kristiinankatu,2018-05,4
Brahenkatu,Kristiinankatu,2018-06,8
Brahenkatu,Kristiinankatu,2018-07,4
Brahenkatu,Kristiinankatu,2018-08,5
Brahenkatu,Kristiinankatu,2018-09,5
Brahenkatu,Kristiinankatu,2018-10,4
Brahenkatu,Kristiinankatu,2018-11,2
Brahenkatu,Kristiinankatu,2019-01,1
Brahenkatu,Kristiinankatu,2019-03,3
Brahenkatu,Kristiinankatu,2019-04,7
Brahenkatu,Kristiinankatu,2019-05,6
Brahenkatu,Kristiinankatu,2019-06,3
Brahenkatu,Kristiinankatu,2019-07,2
Brahenkatu,Kristiinankatu,2019-08,5
Brahenkatu,Kristiinankatu,2019-11,3
Brahenkatu,Kristiinankatu,2019-12,2
Brahenkatu,Kristiinankatu,2020-01,5
Brahenkatu,Kristiinankatu,2020-02,7
Brahenkatu,Kristiinankatu,2020-03,3
Brahenkatu,Kristiinankatu,2020-04,1
Brahenkatu,Kunnallissairaala,2018-05,5
Brahenkatu,Kunnallissairaala,2018-07,2
Brahenkatu,Kunnallissairaala,2018-08,1
Brahenkatu,Kunnallissairaala,2018-11,2
Brahenkatu,Kunnallissairaala,2018-12,1
Brahenkatu,Kunnallissairaala,2019-04,3
Brahenkatu,Kunnallissairaala,2019-05,1
Brahenkatu,Kunnallissairaala,2019-06,1
Brahenkatu,Kunnallissairaala,2019-07,4
Brahenkatu,Kunnallissairaala,2019-09,2
Brahenkatu,Kunnallissairaala,2019-10,2
Brahenkatu,Kunnallissairaala,2020-03,1
Brahenkatu,Kunnallissairaala,2020-04,2
Brahenkatu,Kupittaan asema,2018-05,22
Brahenkatu,Kupittaan asema,2018-06,29
Brahenkatu,Kupittaan asema,2018-07,16
Brahenkatu,Kupittaan asema,2018-08,28
Brahenkatu,Kupittaan asema,2018-09,8
Brahenkatu,Kupittaan asema,2018-10,10
Brahenkatu,Kupittaan asema,2018-11,10
Brahenkatu,Kupittaan asema,2018-12,5
Brahenkatu,Kupittaan asema,2019-01,1
Brahenkatu,Kupittaan asema,2019-02,3
Brahenkatu,Kupittaan asema,2019-03,1
Brahenkatu,Kupittaan asema,2019-04,2
Brahenkatu,Kupittaan asema,2019-05,15
Brahenkatu,Kupittaan asema,2019-06,32
Brahenkatu,Kupittaan asema,2019-07,21
Brahenkatu,Kupittaan asema,2019-08,22
Brahenkatu,Kupittaan asema,2019-09,18
Brahenkatu,Kupittaan asema,2019-10,9
Brahenkatu,Kupittaan asema,2019-11,6
Brahenkatu,Kupittaan asema,2019-12,1
Brahenkatu,Kupittaan asema,2020-01,2
Brahenkatu,Kupittaan asema,2020-02,1
Brahenkatu,Kupittaan asema,2020-03,2
Brahenkatu,Kupittaan asema,2020-04,1
Brahenkatu,Kupittaankatu,2018-05,7
Brahenkatu,Kupittaankatu,2018-06,14
Brahenkatu,Kupittaankatu,2018-07,4
Brahenkatu,Kupittaankatu,2018-08,8
Brahenkatu,Kupittaankatu,2018-09,6
Brahenkatu,Kupittaankatu,2018-11,6
Brahenkatu,Kupittaankatu,2018-12,2
Brahenkatu,Kupittaankatu,2019-03,1
Brahenkatu,Kupittaankatu,2019-04,3
Brahenkatu,Kupittaankatu,2019-05,5
Brahenkatu,Kupittaankatu,2019-06,4
Brahenkatu,Kupittaankatu,2019-07,2
Brahenkatu,Kupittaankatu,2019-08,3
Brahenkatu,Kupittaankatu,2019-09,4
Brahenkatu,Kupittaankatu,2019-10,1
Brahenkatu,Kupittaankatu,2019-11,3
Brahenkatu,Kupittaankatu,2019-12,2
Brahenkatu,Kupittaankatu,2020-01,2
Brahenkatu,Kupittaankatu,2020-02,1
Brahenkatu,Kupittaankatu,2020-03,1
Brahenkatu,Kupittaankatu,2020-04,1
Brahenkatu,Kupittaanpuisto,2018-05,20
Brahenkatu,Kupittaanpuisto,2018-06,17
Brahenkatu,Kupittaanpuisto,2018-07,17
Brahenkatu,Kupittaanpuisto,2018-08,15
Brahenkatu,Kupittaanpuisto,2018-09,13
Brahenkatu,Kupittaanpuisto,2018-10,9
Brahenkatu,Kupittaanpuisto,2018-11,12
Brahenkatu,Kupittaanpuisto,2018-12,2
Brahenkatu,Kupittaanpuisto,2019-01,2
Brahenkatu,Kupittaanpuisto,2019-02,3
Brahenkatu,Kupittaanpuisto,2019-04,13
Brahenkatu,Kupittaanpuisto,2019-05,12
Brahenkatu,Kupittaanpuisto,2019-06,20
Brahenkatu,Kupittaanpuisto,2019-07,16
Brahenkatu,Kupittaanpuisto,2019-08,13
Brahenkatu,Kupittaanpuisto,2019-09,4
Brahenkatu,Kupittaanpuisto,2019-10,8
Brahenkatu,Kupittaanpuisto,2019-11,4
Brahenkatu,Kupittaanpuisto,2019-12,3
Brahenkatu,Kupittaanpuisto,2020-01,1
Brahenkatu,Kupittaanpuisto,2020-02,6
